game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct,winner,actual_winner
2025-07-09,CHC,MIN,CADE HORTON,DAVID FESTA,497.0,90.33,2232.23,6.95,27.0,0.0,70.0,17.92,82.92,7.28,6.0,430.0,90.85,2433.03,6.22,18.0,0.0,68.49,11.26,83.49,7.31,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,TWINS,MIN
2025-07-09,PIT,KCR,BAILEY FALTER,KRIS BUBIC,551.0,87.71,2318.41,6.83,34.0,0.0,69.14,15.02,84.3,7.2,6.0,417.0,88.62,1933.04,7.21,16.0,0.0,69.46,23.06,86.19,6.95,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ROYALS,KCR
2025-07-09,WSH,STL,MACKENZIE GORE,ANDRE PALLANTE,549.0,90.18,2413.98,6.54,20.0,0.0,69.45,5.99,82.09,7.11,6.0,589.0,89.58,2243.99,6.91,30.0,0.0,68.32,21.22,82.22,7.09,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,NATIONALS,WSH
2025-07-09,CLE,HOU,SLADE CECCONI,BRANDON WALTER,467.0,86.33,2263.41,6.57,30.0,0.0,70.13,15.12,80.11,7.16,5.0,537.0,87.53,2379.4,6.52,36.0,0.0,69.07,19.63,83.73,7.31,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,GUARDIANS,CLE
2025-07-09,TEX,LAA,KUMAR ROCKER,KYLE HENDRICKS,489.0,83.1,2059.67,5.54,24.0,0.0,69.95,25.7,78.08,7.2,6.0,419.0,91.12,2164.38,6.74,22.0,0.0,69.47,16.74,84.43,7.21,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ANGELS,LAA
2025-07-09,ARI,SDP,BRANDON PFAADT,DYLAN CEASE,605.0,92.74,2666.8,6.37,44.0,0.0,68.74,24.04,82.82,7.27,6.0,543.0,89.99,2552.9,6.63,33.0,0.0,69.64,18.75,84.04,7.16,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,D-BACKS,ARI
2025-07-09,ATL,OAK,BRYCE ELDER,MITCH SPENCE,489.0,87.43,2696.24,6.23,22.0,0.0,69.96,16.92,85.7,7.38,6.0,429.0,88.08,2250.26,6.21,20.0,0.0,72.04,6.58,85.6,7.43,5.0,38.0,56.0,-138.0,L1,94.0,0.404,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BRAVES,ATL
2025-07-08,NYM,BAL,CLAY HOLMES,BRANDON YOUNG,198.0,88.22,2112.33,6.58,12.0,0.0,71.24,13.17,85.88,7.3,3.0,456.0,89.46,2238.58,5.84,15.0,0.0,71.1,10.55,82.57,7.27,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,METS,NYM
2025-07-08,TBR,DET,RYAN PEPIOT,JACK FLAHERTY,542.0,87.54,2320.4,6.5,41.0,0.0,70.07,22.5,83.29,7.32,6.0,543.0,91.6,2490.02,6.64,43.0,0.0,71.19,24.44,82.16,7.17,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,TIGERS,DET
2025-07-08,SEA,NYY,LOGAN GILBERT,WILL WARREN,540.0,89.39,2603.03,6.77,36.0,0.0,70.9,16.34,82.23,7.01,6.0,441.0,88.21,1777.43,7.48,35.0,0.0,71.19,13.92,84.75,7.69,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,YANKEES,NYY
2025-07-08,COL,BOS,KYLE FREELAND,BRAYAN BELLO,563.0,91.69,2242.67,6.4,32.0,0.0,70.05,13.32,82.99,7.19,6.0,337.0,88.08,2413.89,6.53,15.0,0.0,71.1,16.48,85.83,7.4,4.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,RED SOX,BOS
2025-07-08,MIA,CIN,EURY PEREZ,NICK MARTINEZ,438.4924406047516,88.92870410367172,2289.5807343412525,6.505075593952483,25.062634989200863,0.0,69.93645788336933,18.012419006479483,83.37937365010798,7.219913606911447,5.382289416846652,448.5969827586207,88.94581896551725,2271.055818965517,6.511918103448275,25.176724137931036,0.0,69.97336206896551,17.93719827586207,83.3652155172414,7.211271551724138,5.456896551724138,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,MARLINS,MIA
2025-07-08,TOR,CHW,CHRIS BASSITT,AARON CIVALE,532.0,87.17,2616.22,5.5,19.0,0.0,70.07,21.86,83.89,7.19,6.0,529.0,85.67,2153.68,6.34,28.0,0.0,69.14,17.79,79.37,6.99,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BLUE JAYS,TOR
2025-07-08,CHC,MIN,SHOTA IMANAGA,SIMEON WOODS RICHARDSON,464.0,87.55,2237.48,6.74,24.0,0.0,69.82,24.15,83.66,7.11,6.0,241.0,86.0,1997.07,6.24,8.0,0.0,71.83,28.73,84.48,7.6,3.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,TWINS,MIN
2025-07-08,LAD,MIL,CLAYTON KERSHAW,JACOB MISIOROWSKI,404.0,96.01,2528.64,7.53,33.0,0.0,69.63,26.6,81.96,7.05,5.0,495.0,84.44,2363.6,6.58,27.0,0.0,71.25,12.15,84.92,7.67,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BREWERS,MIL
2025-07-08,PIT,KCR,MITCH KELLER,SETH LUGO,549.0,85.27,2543.26,5.78,38.0,0.0,69.15,15.84,82.0,7.21,6.0,568.0,89.59,2474.03,6.61,28.0,0.0,70.09,18.95,84.13,7.01,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ROYALS,KCR
2025-07-08,WSH,STL,JAKE IRVIN,SONNY GRAY,392.0,87.6,2463.14,6.47,32.0,0.0,68.68,8.96,82.5,7.13,5.0,579.0,87.32,2353.29,7.01,28.0,0.0,70.89,16.41,84.33,7.11,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,CARDINALS,STL
2025-07-08,CLE,HOU,JOEY CANTILLO,HUNTER BROWN,474.0,92.68,2253.39,6.64,36.0,0.0,69.08,15.96,82.82,6.9,5.0,152.0,83.13,1965.05,7.31,12.0,0.0,70.24,12.85,83.36,7.58,2.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,GUARDIANS,CLE
2025-07-08,TEX,LAA,NATHAN EOVALDI,JOSE SORIANO,438.4924406047516,88.92870410367172,2289.5807343412525,6.505075593952483,25.062634989200863,0.0,69.93645788336933,18.012419006479483,83.37937365010798,7.219913606911447,5.382289416846652,188.0,87.8,1986.21,6.84,13.0,0.0,72.13,8.31,84.53,7.34,3.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,RANGERS,TEX
2025-07-08,ARI,SDP,MERRILL KELLY,NICK PIVETTA,555.0,87.53,2482.06,6.79,38.0,0.0,68.24,24.67,83.9,7.17,6.0,536.0,90.24,2307.15,6.02,35.0,0.0,71.23,18.51,82.2,7.29,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,PADRES,SDP
2025-07-08,PHI,SFG,TAIJUAN WALKER,ROBBIE RAY,585.0,89.55,2236.47,6.12,35.0,0.0,70.7,19.13,84.1,7.21,6.0,204.0,88.15,2177.85,5.97,9.0,0.0,68.66,22.99,84.96,7.22,8.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,GIANTS,SFG
2025-07-08,ATL,OAK,DIDIER FUENTES,JEFFREY SPRINGS,556.0,85.01,1966.52,6.23,25.0,0.0,70.37,24.35,81.12,7.47,6.0,293.0,90.32,2317.84,6.76,12.0,0.0,70.66,24.84,86.2,7.25,4.0,38.0,55.0,-131.0,W1,93.0,0.409,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ATHLETICS,OAK
2025-07-07,TBR,DET,SHANE BAZ,KEIDER MONTERO,297.0,88.53,2449.48,6.27,17.0,0.0,69.05,18.09,81.87,7.33,4.0,568.0,91.51,2446.22,6.32,44.0,0.0,70.84,16.63,83.72,7.18,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,TIGERS,DET
2025-07-07,MIA,CIN,JANSON JUNK,BRADY SINGER,530.0,87.95,2379.65,6.93,30.0,0.0,69.13,15.3,82.63,7.09,6.0,445.0,88.15,2334.51,6.54,21.0,0.0,70.25,20.69,84.15,7.08,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,MARLINS,MIA
2025-07-07,COL,BOS,AUSTIN GOMBER,RICHARD FITTS,212.0,91.64,2420.75,6.67,13.0,0.0,69.2,18.28,82.69,6.96,3.0,403.0,82.63,2029.59,6.68,11.0,0.0,71.59,19.29,83.15,7.5,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,RED SOX,BOS
2025-07-07,LAD,MIL,YOSHINOBU YAMAMOTO,FREDDY PERALTA,561.0,90.45,2328.34,6.83,36.0,0.0,69.93,20.41,80.97,7.17,6.0,491.0,90.2,2164.98,6.48,32.0,0.0,69.31,16.52,82.58,7.13,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BREWERS,MIL
2025-07-07,PIT,KCR,ANDREW HEANEY,NOAH CAMERON,546.0,86.04,2221.46,6.26,31.0,0.0,70.28,15.42,84.01,7.34,6.0,490.0,85.31,2374.16,6.3,26.0,0.0,70.23,24.51,83.55,7.19,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ROYALS,KCR
2025-07-07,TOR,CHW,JOSE BERRIOS,SEAN BURKE,429.0,88.44,2498.28,7.07,24.0,0.0,69.08,21.08,83.88,7.21,5.0,448.5969827586207,88.94581896551725,2271.055818965517,6.511918103448275,25.176724137931036,0.0,69.97336206896551,17.93719827586207,83.3652155172414,7.211271551724138,5.456896551724138,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BLUE JAYS,TOR
2025-07-07,CLE,HOU,TANNER BIBEE,COLTON GORDON,442.0,85.93,2273.83,6.84,18.0,0.0,70.22,23.53,80.29,7.3,5.0,574.0,88.07,2441.91,6.52,34.0,0.0,68.39,15.11,81.27,7.24,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,GUARDIANS,CLE
2025-07-07,TEX,LAA,JACOB DEGROM,YUSEI KIKUCHI,601.0,88.59,2213.65,6.67,46.0,0.0,70.83,19.14,83.33,7.36,6.0,523.0,93.28,2500.06,6.68,39.0,0.0,68.86,21.81,82.4,7.19,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ANGELS,LAA
2025-07-07,ARI,SDP,ZAC GALLEN,YU DARVISH,63.0,84.95,2537.79,6.63,5.0,0.0,64.81,15.53,82.74,7.26,1.0,572.0,89.08,2249.43,6.5,37.0,0.0,69.25,14.54,85.88,7.41,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,D-BACKS,ARI
2025-07-07,PHI,SFG,CRISTOPHER SANCHEZ,LANDEN ROUPP,505.0,86.18,2359.23,6.2,20.0,0.0,70.08,8.03,83.22,7.4,6.0,448.5969827586207,88.94581896551725,2271.055818965517,6.511918103448275,25.176724137931036,0.0,69.97336206896551,17.93719827586207,83.3652155172414,7.211271551724138,5.456896551724138,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,GIANTS,SFG
2025-07-06,BAL,ATL,TREVOR ROGERS,GRANT HOLMES,588.0,89.1,2680.6,5.94,49.0,0.0,69.66,15.29,82.67,7.36,6.0,351.0,89.42,2141.54,6.66,19.0,0.0,71.36,16.47,82.9,7.41,4.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ORIOLES,BAL
2025-07-06,BOS,WSH,GARRETT CROCHET,SHINNOSUKE OGASAWARA,55.0,80.47,2337.55,6.07,2.0,0.0,70.66,8.94,91.41,7.15,1.0,590.0,92.42,2461.21,6.8,50.0,0.0,71.15,17.04,83.68,7.31,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,RED SOX,BOS
2025-07-06,CIN,PHI,CHASE BURNS,ZACK WHEELER,610.0,92.7,2499.38,7.15,54.0,0.0,68.44,16.57,81.35,6.89,6.0,205.0,94.76,2604.03,6.37,15.0,0.0,70.64,31.77,82.9,7.51,3.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,PHILLIES,PHI
2025-07-06,LAA,TOR,TYLER ANDERSON,KEVIN GAUSMAN,590.0,89.74,2052.61,6.76,34.0,0.0,70.64,19.65,82.37,7.39,6.0,542.0,84.67,2123.34,6.05,28.0,0.0,70.84,21.8,82.6,7.42,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BLUE JAYS,TOR
2025-07-06,NYY,NYM,MAX FRIED,CHRIS DEVENSKI,58.0,85.85,2170.14,6.27,4.0,0.0,71.11,9.39,82.99,7.72,4.0,605.0,87.97,2411.35,6.5,34.0,0.0,70.21,12.44,81.73,7.08,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,YANKEES,NYY
2025-07-06,MIL,MIA,BRANDON WOODRUFF,EDWARD CABRERA,482.0,92.17,2305.6,6.5,32.0,0.0,70.13,8.78,84.35,7.45,6.0,70.0,90.32,2320.31,6.47,8.0,0.0,66.48,15.82,80.58,6.75,1.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BREWERS,MIL
2025-07-06,DET,CLE,TARIK SKUBAL,GAVIN WILLIAMS,563.0,89.62,2300.87,6.65,23.0,0.0,70.25,13.68,83.33,7.35,6.0,578.0,92.68,2139.54,6.49,49.0,0.0,69.14,19.93,80.68,7.21,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,TIGERS,DET
2025-07-06,TBR,MIN,DREW RASMUSSEN,JOE RYAN,564.0,90.28,2339.09,6.65,40.0,0.0,69.77,22.26,82.56,7.08,6.0,401.0,92.91,2506.13,6.61,20.0,0.0,70.58,16.18,85.82,6.88,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,RAYS,TBR
2025-07-06,CHW,COL,SHANE SMITH,CHASE DOLLANDER,494.0,91.87,2528.34,6.13,13.0,0.0,69.85,18.0,84.2,6.95,6.0,408.0,91.73,2181.24,6.62,16.0,0.0,69.61,21.32,83.4,7.1,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ROCKIES,COL
2025-07-06,PIT,SEA,PAUL SKENES,GEORGE KIRBY,550.0,91.52,2235.07,6.48,39.0,0.0,69.61,21.46,81.88,7.03,6.0,541.0,93.24,2138.51,6.6,39.0,0.0,69.53,18.76,81.54,7.3,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,MARINERS,SEA
2025-07-06,HOU,LAD,RYAN GUSTO,EMMET SHEEHAN,145.0,90.37,2159.1,6.56,10.0,0.0,66.4,26.96,81.71,7.16,2.0,402.0,90.42,2333.09,6.4,27.0,0.0,69.7,21.51,84.21,6.99,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ASTROS,HOU
2025-07-06,KCR,ARI,MICHAEL LORENZEN,ANTHONY DESCLAFANI,209.0,88.95,2166.68,6.53,15.0,0.0,67.66,13.73,83.19,7.11,5.0,522.0,88.36,2333.18,5.89,31.0,0.0,70.56,18.5,83.64,7.3,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ROYALS,KCR
2025-07-06,STL,CHC,ERICK FEDDE,MATTHEW BOYD,438.4924406047516,88.92870410367172,2289.5807343412525,6.505075593952483,25.062634989200863,0.0,69.93645788336933,18.012419006479483,83.37937365010798,7.219913606911447,5.382289416846652,482.0,89.09,2168.38,6.68,13.0,0.0,69.55,21.14,83.45,7.07,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,CUBS,CHC
2025-07-06,TEX,SDP,JACK LEITER,DAVID MORGAN,223.0,91.87,2400.28,6.04,13.0,0.0,67.67,17.54,83.42,6.99,11.0,442.0,91.92,2327.91,6.85,20.0,0.0,71.3,25.3,87.85,7.18,5.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,PADRES,SDP
2025-07-06,SFG,OAK,HAYDEN BIRDSONG,JACOB LOPEZ,525.0,84.94,2213.93,6.98,38.0,0.0,69.36,27.45,78.65,7.49,6.0,527.0,90.61,2278.55,6.56,28.0,0.0,69.75,23.85,84.5,7.17,6.0,37.0,55.0,-140.0,L2,92.0,0.402,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,GIANTS,SFG
2025-07-05,TBR,MIN,TAJ BRADLEY,COLE SANDS,192.0,89.05,2357.99,5.8,10.0,0.0,69.75,13.87,85.75,7.14,11.0,422.0,91.5,2218.95,6.34,20.0,0.0,70.64,8.17,84.35,7.12,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,TWINS,MIN
2025-07-05,STL,CHC,MATTHEW LIBERATORE,DREW POMERANZ,180.0,90.3,2588.87,5.85,9.0,0.0,68.68,24.36,83.66,6.92,12.0,522.0,88.78,2401.2,6.43,24.0,0.0,69.79,16.07,84.98,7.22,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,CARDINALS,STL
2025-07-05,LAA,TOR,JACK KOCHANOWICZ,MAX SCHERZER,226.0,88.31,2316.05,6.36,15.0,0.0,71.03,21.13,81.57,7.28,3.0,447.0,93.24,2284.57,6.42,18.0,0.0,71.61,10.66,86.05,7.41,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,BLUE JAYS,TOR
2025-07-05,BOS,WSH,WALKER BUEHLER,MITCHELL PARKER,521.0,88.24,2116.63,6.82,24.0,0.0,69.97,18.84,87.59,7.19,6.0,523.0,90.2,2323.69,6.55,19.0,0.0,71.15,17.41,83.26,7.23,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,RED SOX,BOS
2025-07-05,CIN,PHI,NICK LODOLO,RANGER SUAREZ,438.4924406047516,88.92870410367172,2289.5807343412525,6.505075593952483,25.062634989200863,0.0,69.93645788336933,18.012419006479483,83.37937365010798,7.219913606911447,5.382289416846652,523.0,89.71,2273.66,6.19,32.0,0.0,70.38,14.64,83.64,7.4,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,PHILLIES,PHI
2025-07-05,KCR,ARI,MICHAEL WACHA,RYNE NELSON,500.0,92.1,2311.13,6.82,29.0,0.0,69.46,26.02,84.63,6.92,6.0,569.0,86.02,1935.72,6.71,29.0,0.0,68.67,19.56,80.71,7.34,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,D-BACKS,ARI
2025-07-05,BAL,ATL,DEAN KREMER,AARON BUMMER,206.0,85.21,2304.45,6.36,11.0,0.0,69.76,4.35,84.6,7.22,8.0,473.0,86.75,2047.4,6.03,30.0,0.0,71.27,21.21,82.26,7.47,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ORIOLES,BAL
2025-07-05,MIL,MIA,CHAD PATRICK,CAL QUANTRILL,413.0,89.61,2077.59,6.37,22.0,0.0,67.99,18.44,83.02,7.03,5.0,536.0,90.78,2322.99,6.16,38.0,0.0,70.02,24.47,81.48,7.11,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,MARLINS,MIA
2025-07-05,NYY,NYM,CARLOS RODON,FRANKIE MONTAS,243.0,91.37,2228.56,6.05,12.0,0.0,70.46,15.04,83.19,7.29,3.0,448.5969827586207,88.94581896551725,2271.055818965517,6.511918103448275,25.176724137931036,0.0,69.97336206896551,17.93719827586207,83.3652155172414,7.211271551724138,5.456896551724138,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,METS,NYM
2025-07-05,HOU,LAD,FRAMBER VALDEZ,SHOHEI OHTANI,104.0,92.09,2371.0,6.64,6.0,0.0,69.51,23.5,81.55,7.47,4.0,577.0,88.16,2422.68,5.86,42.0,0.0,69.25,0.8,84.45,7.42,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,ASTROS,HOU
2025-07-05,DET,CLE,CASEY MIZE,LOGAN ALLEN,576.0,85.79,1967.49,6.27,27.0,0.0,70.18,14.69,81.6,7.25,6.0,551.0,90.47,2025.66,6.94,28.0,0.0,70.0,17.51,81.47,7.08,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,TIGERS,DET
2025-07-05,CHW,COL,JONATHAN CANNON,GERMAN MARQUEZ,438.4924406047516,88.92870410367172,2289.5807343412525,6.505075593952483,25.062634989200863,0.0,69.93645788336933,18.012419006479483,83.37937365010798,7.219913606911447,5.382289416846652,147.0,88.78,2241.93,6.18,5.0,0.0,70.72,22.4,82.61,7.3,2.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,WHITE SOX,CHW
2025-07-05,TEX,SDP,PATRICK CORBIN,STEPHEN KOLEK,501.0,89.8,2246.06,6.31,22.0,0.0,70.59,17.78,83.72,6.99,6.0,544.0,86.24,2164.29,6.75,27.0,0.0,71.22,14.51,86.08,7.54,6.0,34.93333333333333,51.0,-129.53333333333333,,85.93333333333334,0.40613333333333335,33.78947368421053,50.78947368421053,-131.21052631578948,,84.57894736842105,0.3977894736842106,RANGERS,TEX
